lon,lat,count
12623750,2659750,4
12663750,2621250,1
12647750,2587750,4
12618250,2627750,1
12610250,2647750,2
12610250,2626750,73
12608250,2636250,67
12613750,2643250,454
12632250,2680250,1
12584250,2703750,1
12584250,2616750,3
12664250,2622750,5
12648250,2686250,7
12624250,2640750,1
12626750,2591250,1
12650750,2658750,3
12634750,2626250,2
12586750,2568750,1
12623750,2639250,173
12666250,2649250,1
12650250,2659750,3
12618250,2614750,47
12626250,2628750,43
12610250,2639750,57
12610250,2641750,24
12639750,2589750,6
12676750,2632750,1
12628750,2660250,2
12628750,2609250,1
12612750,2631250,241
12620750,2618750,2
12604750,2657750,9
12597250,2616750,3
12602250,2661250,1
12650250,2654750,1
12591750,2636250,1
12607750,2593250,1
12639750,2583250,1
12687250,2580250,1
12597250,2612750,1
12597250,2623250,9
12621250,2604750,5
12621250,2630250,144
12589250,2565750,4
12671750,2586750,1
12622750,2617750,28
12692250,2560250,3
12676250,2623750,1
12636250,2655750,1
12620250,2639250,73
12620250,2646750,6
12692250,2583750,2
12606750,2615250,2
12630750,2557750,1
12598750,2632250,16
12617750,2639750,4
12607250,2637250,16
12695250,2570250,3
12663250,2642750,1
12647250,2641250,5
12697750,2626750,1
12633750,2620250,7
12617750,2581250,1
12609750,2624250,10
12603250,2642750,6
12688750,2561750,1
12688750,2635250,1
12640750,2577750,2
12624750,2630750,100
12624750,2587750,1
12608750,2641750,46
12675250,2565250,2
12696750,2569250,1
12637750,2626250,4
12613750,2630250,119
12611750,2581750,1
12595750,2642750,1
12619750,2558750,2
12603750,2599750,2
12603750,2627750,10
12686250,2565250,1
12622250,2657750,7
12606250,2608750,1
12678250,2619250,2
12662250,2591250,3
12646250,2721250,1
12630250,2596750,1
12630250,2601750,7
12614250,2655250,3
12655250,2597750,1
12604750,2640250,9
12580750,2631250,2
12644750,2578750,1
12676750,2628750,4
12578250,2640250,1
12626250,2635250,38
12618250,2622250,2
12618250,2619750,87
12634250,2628750,3
12610750,2590750,2
12600250,2618750,4
12624250,2618750,1
12608250,2643750,2
12608250,2614250,5
12626750,2633750,3
12691750,2560250,1
12617750,2614750,18
12665750,2621250,3
12615250,2642250,7
12615250,2658250,6
12679250,2565250,2
12671750,2641750,1
12655750,2649250,7
12607750,2645250,2
12575750,2622250,1
12599750,2621250,3
12663750,2609750,1
12666250,2590250,1
12634250,2638250,31
12618250,2636250,47
12594250,2616250,4
12676750,2613750,1
12660750,2610250,1
12628750,2610750,11
12596750,2664250,1
12636750,2633250,2
12593750,2617750,5
12609750,2625250,53
12625750,2621250,2
12623250,2597250,1
12677250,2618750,1
12661250,2618250,3
12645250,2649250,12
12645250,2688250,1
12613250,2629250,13
12613250,2657750,77
12669250,2665750,3
12653250,2630750,1
12653250,2605750,1
12612250,2642250,107
12620250,2667250,1
12588250,2608750,1
12622750,2592750,4
12676250,2606250,1
12662750,2616750,1
12630750,2632750,3
12665250,2625250,5
12617250,2612750,2
12601250,2630750,18
12697250,2580250,1
12673250,2571750,2
12609250,2593250,1
12679250,2615750,1
12689750,2561250,1
12577750,2587250,1
12610250,2608750,1
12620750,2607750,23
12684750,2613750,1
12623250,2657750,3
12610250,2647250,44
12610250,2660750,3
12626250,2626250,3
12690250,2611250,1
12586250,2625250,1
12602250,2672250,1
12602250,2632250,9
12634250,2667750,4
12682250,2586750,1
12588250,2566250,1
12668250,2576750,1
12612250,2627250,88
12628250,2616250,2
12628250,2626250,11
12625750,2659250,1
12601750,2635250,21
12617750,2558250,1
12617750,2590750,4
12649750,2650750,1
12615250,2619750,16
12591250,2633250,1
12623750,2596250,1
12605250,2629750,4
12581250,2647250,1
12597250,2640250,3
12629250,2661250,5
12645250,2637250,13
12623750,2560750,2
12581250,2630250,1
12653250,2606250,2
12653250,2634750,2
12605250,2625750,72
12671750,2655750,1
12639750,2655250,3
12591750,2663750,1
12631750,2646750,2
12663750,2588250,1
12583750,2701750,1
12607750,2631250,243
12607750,2663750,1
12639750,2592250,6
12639750,2623750,6
12605250,2650750,1
12669250,2591750,1
12613250,2587250,4
12587250,2605750,1
12619250,2624250,32
12619250,2607750,81
12579250,2704750,1
12627250,2619250,8
12608750,2637250,65
12624750,2609250,13
12640750,2580250,6
12640750,2605250,1
12640750,2597250,1
12647750,2636750,10
12618750,2613250,21
12594750,2637750,1
12610750,2628750,128
12610750,2639750,9
12626750,2629750,78
12600750,2667250,16
12584250,2694750,5
12689250,2610250,2
12617250,2629750,294
12649250,2595250,1
12681250,2562250,1
12616750,2619750,3
12616750,2668250,3
12662250,2638750,1
12606250,2622250,1
12606250,2627750,44
12622250,2560750,1
12622250,2607250,34
12638250,2623750,1
12654250,2642750,1
12654250,2648750,2
12670250,2578250,5
12611750,2646750,29
12627750,2686750,1
12659750,2638250,1
12679250,2609750,1
12609750,2652250,1
12641750,2630750,4
12601750,2600750,1
12601750,2673250,1
12617750,2641750,36
12676250,2644250,1
12607250,2636750,19
12623250,2641750,3
12620750,2615750,3
12646750,2586250,2
12606750,2618750,1
12622750,2616750,17
12622750,2596250,1
12638750,2672250,16
12596250,2643750,1
12612250,2615250,2
12612250,2623250,4
12644250,2626750,1
12589750,2610750,6
12605750,2641750,37
12635250,2585250,5
12595250,2617750,14
12611250,2645750,2
12612750,2571250,1
12612750,2652750,1
12692750,2572250,3
12602250,2667250,1
12663750,2626250,2
12599750,2562750,1
12615750,2642750,2
12591750,2660250,1
12645750,2590250,1
12624250,2651750,1
12640250,2593750,4
12696250,2573750,5
12600250,2629750,13
12597750,2616250,1
12661750,2590750,2
12677750,2562250,4
12621750,2636250,21
12621750,2631750,197
12637750,2673250,3
12653750,2601250,1
12669750,2581750,2
12650750,2685250,2
12610750,2588750,2
12626750,2669750,1
12674750,2649750,2
12680250,2583250,2
12616250,2635250,268
12616250,2620250,7
12616250,2650250,1
12682750,2558250,8
12682750,2558750,9
12611750,2655250,8
12606250,2633250,15
12627750,2619750,5
12627750,2631250,85
12675750,2629250,1
12593250,2645250,1
12609250,2595750,6
12697250,2557750,1
12603250,2646750,1
12603250,2660750,15
12651250,2635750,2
12683250,2610250,3
12611250,2643250,16
12659250,2640750,2
12576750,2587250,1
12608750,2609250,4
12584750,2695250,2
12616750,2606250,1
12616750,2620250,8
12621750,2613750,4
12603250,2644750,1
12624250,2629250,42
12608250,2595750,1
12610750,2676250,1
12610750,2632250,109
12594750,2575750,1
12640750,2628250,3
12694250,2573250,3
12614250,2630250,242
12614250,2592250,2
12616750,2603250,1
12584750,2703250,3
12618750,2631250,12
12675250,2566750,2
12643250,2705250,1
12627250,2655750,1
12611250,2669250,19
12595250,2670750,2
12579250,2608750,2
12635250,2648750,3
12619250,2669250,3
12673250,2604750,1
12614750,2559250,1
12646750,2625250,1
12678750,2632250,2
12623750,2626250,46
12589250,2643750,1
12637250,2681250,1
12597250,2639750,3
12636250,2666750,5
12652250,2629750,6
12612250,2671250,1
12630250,2596250,1
12602750,2635750,82
12600750,2630750,5
12616750,2628250,233
12616750,2655750,6
12614250,2580750,2
12630250,2649250,1
12694250,2574750,3
12603750,2625750,30
12683750,2619750,1
12611750,2655750,15
12612750,2624250,231
12636750,2585250,1
12620750,2614750,4
12588750,2639750,1
12623250,2589250,1
12623250,2607750,41
12607250,2620750,1
12695250,2558750,1
12599250,2631750,20
12629250,2631750,11
12613250,2656750,12
12613250,2627250,22
12597250,2617250,7
12637250,2646750,2
12589250,2697750,3
12599250,2625750,8
12655750,2692250,9
12655750,2595750,3
12591750,2614250,10
12695750,2571250,2
12634250,2636750,31
12618250,2644250,167
12602250,2634250,29
12586250,2622750,3
12662750,2620750,1
12598750,2605250,1
12633250,2609250,26
12617250,2664250,2
12609250,2629250,34
12675750,2638750,1
12683750,2559750,4
12654250,2632250,1
12697750,2604750,1
12697750,2637750,2
12633750,2628750,1
12633750,2635250,1
12617750,2633250,349
12601750,2626750,15
12585750,2679250,19
12625750,2616250,2
12577750,2584750,2
12682250,2562250,1
12596250,2581250,1
12620250,2563250,6
12670750,2580250,2
12622750,2636250,27
12606750,2649750,6
12590750,2610750,1
12582750,2616750,1
12649250,2650250,4
12633250,2676250,1
12601250,2618750,1
12673250,2566250,2
12598750,2618750,6
12627750,2690750,5
12595750,2671250,4
12619750,2618250,11
12619750,2650750,14
12603750,2628750,67
12604250,2654750,1
12609750,2643250,5
12593750,2620750,16
12593750,2616250,7
12644250,2633750,13
12628250,2632250,1
12652250,2692250,1
12652250,2611250,1
12638250,2626250,20
12588250,2570250,1
12590750,2610250,5
12662750,2624750,1
12598750,2578250,1
12608750,2662750,1
12595250,2620750,4
12619250,2668750,4
12624750,2618250,1
12645750,2630750,45
12629750,2638250,26
12616250,2639750,360
12584250,2577750,1
12656250,2595750,4
12626750,2631250,12
12666750,2577250,1
12634750,2594250,1
12616750,2643250,1
12614250,2619750,11
12582250,2624250,1
12600750,2657250,5
12696750,2559250,2
12672750,2598750,1
12677250,2586250,1
12599750,2623750,3
12623750,2639750,28
12671750,2632250,1
12621250,2657750,2
12653250,2627250,4
12597250,2671250,4
12613250,2660750,1
12597250,2614750,4
12605250,2642750,1
12591250,2620250,3
12607250,2645250,14
12639250,2607750,1
12588750,2688250,1
12620750,2660750,5
12636750,2623750,1
12607750,2580250,1
12692750,2571750,3
12626250,2659750,1
12674250,2605750,1
12618250,2645250,9
12682250,2601250,1
12628750,2611750,1
12612750,2602250,3
12671250,2616750,1
12628750,2577250,1
12679250,2563750,4
12599250,2632750,1
12697750,2579750,2
12617750,2618250,59
12607750,2662750,17
12615750,2607750,7
12615750,2626750,162
12631750,2609750,3
12650250,2636750,12
12634250,2620250,1
12634250,2661750,1
12634250,2664250,2
12602250,2615250,2
12586250,2624750,2
12602750,2632750,59
12626250,2625250,7
12661750,2615250,7
12603250,2608750,9
12587250,2567750,1
12669750,2620250,3
12653750,2593750,1
12605750,2627750,58
12603250,2591250,1
12597750,2618250,4
12581750,2704750,2
12616250,2617750,280
12680250,2591750,1
12680250,2562750,8
12640250,2704250,1
12576250,2610250,1
12678250,2563750,4
12614250,2632750,142
12632750,2592250,1
12584750,2617250,2
12690750,2618250,2
12680750,2711750,1
12592750,2563250,1
12595250,2646250,1
12651250,2684250,1
12619250,2559750,1
12603250,2621250,8
12616250,2633250,234
12616250,2637250,194
12581750,2614750,1
12629750,2662250,1
12693750,2560750,1
12621750,2617250,17
12637750,2629750,2
12616250,2611250,60
12643250,2639750,28
12675250,2627750,3
12592750,2611750,1
12608750,2572750,1
12664750,2674750,1
12634750,2643750,1
12642750,2639750,4
12626750,2603750,2
12618750,2630750,43
12602750,2648750,3
12602750,2606250,3
12634750,2663250,2
12666750,2682250,1
12594750,2640250,1
12626750,2635250,11
12608250,2645750,3
12688250,2685250,1
12578250,2632250,6
12692750,2576750,1
12676750,2563750,3
12660750,2620750,1
12644750,2629250,15
12652750,2626250,1
12620750,2576250,1
12604750,2622250,16
12671250,2652750,3
12591250,2627750,2
12583250,2604750,2
12607750,2569250,1
12581250,2633750,1
12669250,2628750,1
12669250,2583250,2
12605250,2633750,27
12607750,2648750,1
12618250,2615250,45
12618250,2633250,197
12618250,2562750,1
12586250,2674250,1
12611750,2620250,36
12649250,2607750,2
12617250,2641250,9
12601250,2633250,6
12585250,2695750,7
12595750,2614250,1
12579750,2625750,1
12670250,2617250,1
12654250,2610750,2
12622250,2700250,2
12606250,2629750,78
12580250,2641250,1
12601750,2660750,25
12601750,2672250,1
12641750,2677750,1
12593750,2631250,1
12580250,2612250,4
12668250,2627250,1
12604250,2643250,5
12588250,2675250,3
12638750,2676250,1
12606750,2609250,3
12590750,2566250,2
12662750,2620250,3
12671750,2588250,1
12621250,2631250,30
12605250,2657750,7
12639750,2720250,7
12607750,2587250,4
12591750,2614750,12
12615750,2634250,54
12613750,2614250,1
12632250,2617250,2
12600250,2670250,3
12664250,2615750,3
12618250,2624750,2
12656250,2626750,1
12624250,2611250,24
12608250,2642750,26
12626750,2592750,4
12602750,2641250,1
12625750,2592750,2
12583250,2605250,3
12679250,2630750,2
12679250,2566250,4
12633750,2609250,15
12617750,2606250,2
12673750,2616750,1
12641750,2649750,3
12609750,2617750,1
12609750,2630750,129
12609750,2626750,81
12593750,2609250,1
12596250,2620750,2
12636250,2641750,15
12620250,2616750,53
12604250,2647250,5
12588250,2674250,4
12626250,2602750,1
12626250,2631750,4
12626250,2599250,2
12610250,2558250,1
12610250,2656750,1
12692750,2567750,2
12620750,2607250,43
12588750,2568750,4
12695250,2584250,1
12609750,2632250,113
12593750,2659750,6
12644250,2680750,6
12620250,2630250,250
12622750,2626750,1
12606750,2623750,117
12606750,2632750,96
12694750,2611250,1
12646750,2638750,5
12617250,2630250,66
12618250,2577750,2
12586250,2623250,3
12626250,2652250,1
12610250,2645750,42
12660750,2621750,1
12585250,2697250,7
12620750,2639750,421
12623250,2642250,5
12659250,2619250,2
12614250,2667250,10
12598250,2619750,9
12632750,2648750,1
12584750,2571250,2
12664750,2617250,1
12640750,2627250,5
12611250,2638250,2
12611250,2616750,19
12635250,2669750,4
12619250,2589250,4
12619250,2611750,8
12603250,2607750,2
12675750,2616750,1
12609250,2644250,3
12577250,2584250,2
12595750,2581750,1
12579750,2629750,7
12635750,2592250,17
12619750,2636250,178
12619750,2667250,2
12619750,2618750,17
12654250,2591250,1
12616750,2638750,337
12648750,2638250,4
12648750,2638750,23
12582250,2700250,1
12598250,2621250,17
12606250,2644750,1
12622250,2606250,9
12622250,2635750,643
12619750,2626750,232
12667750,2619750,1
12595750,2630250,6
12595750,2646250,2
12611750,2636750,1
12627750,2611750,1
12680250,2623250,1
12616250,2629750,16
12613750,2626250,53
12589750,2571250,1
12605750,2608250,1
12605750,2655250,3
12603250,2643750,3
12619250,2609750,78
12595250,2645750,4
12576750,2610250,1
12624750,2607250,2
12656750,2592750,5
12604250,2604250,2
12620250,2653750,5
12596250,2626250,1
12612250,2624750,80
12628250,2627750,11
12641750,2592250,5
12585750,2558250,3
12617750,2667750,1
12681750,2558750,1
12599250,2668250,4
12615250,2667250,12
12615250,2646250,280
12663250,2649250,8
12695250,2620750,1
12695250,2575750,7
12617250,2642250,1
12659750,2645750,16
12577250,2672250,1
12697250,2571750,2
12585250,2675250,3
12601250,2612250,1
12633250,2665750,3
12649250,2634750,11
12622750,2600750,1
12622750,2660750,3
12675750,2631250,1
12659750,2622250,1
12595750,2643750,2
12587750,2677250,7
12622250,2608250,44
12630250,2563750,2
12598250,2580750,2
12648750,2682250,2
12584750,2601250,2
12617250,2611250,37
12590750,2618750,5
12614750,2632750,362
12649250,2632250,1
12625250,2639250,19
12608250,2568250,1
12592250,2679250,3
12594750,2623750,19
12650750,2632750,2
12618750,2586750,1
12602750,2675250,6
12594750,2627250,2
12610750,2585750,6
12690750,2613750,5
12624250,2620750,14
12624250,2668750,2
12640250,2628750,5
12640250,2655750,45
12624750,2620250,11
12608750,2576250,1
12643250,2653250,1
12627250,2660750,3
12627250,2632250,1
12635250,2613250,1
12635250,2635250,4
12587250,2692750,2
12653750,2654250,1
12645750,2627750,3
12656250,2610250,2
12656250,2620250,1
12649750,2649750,10
12593750,2564750,1
12641750,2628250,16
12601750,2571750,1
12633750,2612750,5
12599250,2662750,1
12607250,2619250,4
12623250,2590250,4
12671250,2581250,1
12585250,2597750,2
12598750,2633750,1
12614750,2624750,1
12678750,2614250,1
12638750,2578250,3
12654750,2643750,3
12686750,2695750,2
12604250,2579750,3
12620250,2609750,165
12612250,2610250,11
12660250,2618750,1
12581250,2630750,9
12599750,2667250,10
12621250,2688250,1
12621250,2608750,45
12621250,2615250,10
12669250,2584250,1
12627250,2593250,1
12628750,2627750,11
12610250,2638750,58
12626250,2619250,2
12626250,2630750,173
12602250,2690750,1
12618250,2586750,2
12618250,2607250,3
12618250,2620750,7
12634250,2609250,15
12682250,2611750,2
12597750,2567750,1
12608250,2624250,1
12608250,2633750,14
12672250,2588250,1
12616250,2635750,117
12597750,2618750,14
12597750,2672250,3
12645750,2679250,2
12645750,2623250,2
12661750,2596250,1
12693750,2574250,4
12605750,2610250,2
12621750,2614750,6
12597750,2671750,4
12629750,2607750,2
12677750,2565250,1
12605750,2624750,30
12605750,2615250,3
12621750,2656250,1
12621750,2665250,2
12669750,2625250,1
12685750,2613250,2
12619250,2655250,4
12618750,2594750,1
12618750,2604750,30
12634750,2592750,1
12682750,2565750,2
12626750,2633250,9
12690750,2681750,1
12648750,2689750,1
12582250,2704750,5
12614250,2619250,49
12606250,2673750,1
12638250,2596750,1
12603750,2611750,1
12595750,2567250,1
12691750,2600750,1
12625250,2593250,1
12689250,2577250,2
12656750,2651750,1
12619250,2658250,2
12635250,2637250,16
12592750,2679250,5
12608750,2651750,5
12608750,2627750,69
12608750,2645250,9
12656750,2598250,1
12611250,2628250,125
12603250,2674750,2
12653750,2609750,1
12637750,2621750,2
12605750,2657750,2
12592750,2656250,4
12677750,2561750,2
12645750,2681250,12
12613750,2676250,1
12584250,2699250,4
12696250,2562250,4
12587750,2674250,1
12606250,2578250,1
12590250,2565750,1
12648750,2639750,1
12664750,2585750,1
12601250,2632250,9
12601250,2672750,2
12614750,2620250,53
12662750,2621250,1
12694750,2623250,1
12604250,2641750,1
12620250,2641750,1
12620250,2669250,5
12612250,2644750,13
12628250,2636750,2
12692250,2609250,1
12672250,2583250,1
12656250,2607250,2
12608250,2598250,3
12658750,2699750,1
12610750,2670250,5
12610750,2570750,1
12650750,2630750,5
12651750,2595750,1
12691750,2619250,2
12577250,2673750,1
12625250,2636250,6
12650250,2635250,1
12586250,2623750,3
12623750,2629250,11
12612750,2587750,3
12580750,2703250,3
12620750,2612750,15
12620750,2638250,1
12620750,2651250,4
12592750,2629250,3
12624750,2608750,42
12624750,2662250,11
12680750,2649250,1
12678250,2630250,1
12590250,2628750,2
12588750,2693250,1
12635750,2631750,2
12693250,2613750,1
12613250,2623750,91
12637250,2661750,2
12621250,2687750,1
12612250,2604750,1
12588250,2675750,3
12686750,2578250,1
12697250,2581750,1
12609250,2650750,6
12611750,2624750,61
12679250,2564250,2
12639250,2590750,24
12607250,2644250,5
12591250,2634250,1
12591250,2619250,4
12591250,2616250,5
12583250,2576250,1
12616250,2638750,176
12663250,2620250,1
12599250,2618750,1
12633750,2562250,1
12660750,2621250,1
12612750,2676250,1
12636750,2607250,1
12623250,2588250,1
12663250,2619750,1
12617750,2621750,55
12609750,2623750,8
12687750,2678750,1
12623750,2640750,3
12607750,2628250,79
12615750,2638250,135
12634250,2637250,63
12602250,2618250,1
12595750,2600250,3
12651750,2630750,2
12651750,2627250,3
12635750,2637250,14
12670250,2704750,2
12638250,2593750,1
12590250,2664750,1
12614250,2603750,3
12616750,2625250,14
12680750,2561750,1
12680750,2562750,3
12688750,2607250,2
12624750,2611250,12
12608750,2605250,1
12676250,2645250,3
12612250,2652750,7
12636250,2633250,8
12604250,2565750,2
12614750,2627750,208
12665250,2620250,5
12697250,2573250,1
12697250,2615250,1
12644250,2623750,2
12665250,2590750,1
12665250,2623250,1
12614750,2585250,2
12646750,2630250,12
12622750,2610750,2
12622750,2655250,7
12622750,2588750,1
12620250,2631750,233
12668250,2619250,3
12596250,2628250,1
12609750,2631250,116
12599250,2635250,27
12695250,2613250,1
12616750,2615250,13
12630250,2655750,1
12606250,2666250,2
12619750,2623250,44
12675750,2573250,1
12609250,2624750,37
12609250,2625750,39
12625250,2631250,43
12613250,2626750,64
12695750,2589250,3
12607750,2652250,1
12623750,2610250,4
12605250,2667250,11
12645250,2682750,4
12629250,2605750,1
12669250,2616750,1
12637250,2590250,1
12637250,2650750,1
12628750,2629250,44
12591250,2616750,1
12607250,2579250,1
12607250,2651750,17
12604750,2667250,4
12636750,2637750,6
12580750,2616250,1
12580750,2612250,5
12626250,2642750,1
12626250,2592750,3
12642250,2653750,1
12618250,2659750,2
12678250,2617750,1
12683750,2576750,2
12619750,2670250,1
12603750,2633750,13
12696750,2567750,4
12608750,2571250,1
12576750,2626750,2
12611250,2588750,1
12598750,2634750,2
12620250,2651250,46
12604250,2600750,1
12588250,2688750,2
12622750,2563750,2
12606750,2653250,2
12606750,2612250,2
12694750,2573250,3
12681250,2607750,1
12601250,2657750,1
12625250,2602250,8
12609250,2621750,4
12691750,2573250,2
12634750,2608750,5
12602750,2633250,32
12602750,2624750,8
12602750,2673750,1
12594750,2620250,7
12594750,2572750,1
12658750,2614750,1
12608250,2651250,1
12608250,2636750,129
12600250,2594250,3
12635250,2661750,5
12637750,2670250,4
12589750,2609250,2
12693750,2583750,1
12645750,2585250,2
12600250,2632750,1
12648250,2685250,1
12656250,2629250,1
12642750,2678750,1
12626750,2601250,1
12626750,2558250,4
12674750,2639750,3
12626750,2667250,7
12626750,2640250,4
12610750,2625250,97
12634750,2673250,7
12618750,2621250,1
12618750,2634250,47
12621750,2608250,27
12627250,2621250,2
12627250,2639750,23
12627250,2619750,4
12611250,2650250,1
12579250,2703750,1
12603250,2636750,94
12669750,2622250,1
12605750,2663750,18
12605750,2641250,12
12589750,2573250,1
12629750,2629750,1
12597750,2566250,1
12672250,2649750,4
12679250,2566750,3
12663250,2672750,1
12617750,2669250,1
12617750,2594750,2
12609750,2636250,51
12692250,2688750,3
12623750,2648750,1
12599750,2636250,1
12602250,2626250,1
12690250,2602750,1
12674250,2628250,1
12626250,2614750,2
12668750,2592750,1
12604750,2622750,10
12639750,2602250,1
12575750,2622750,1
12615750,2629250,3
12647750,2679750,4
12647750,2681750,1
12666250,2647250,2
12618250,2616750,13
12618250,2640750,10
12610250,2639250,65
12610250,2595250,1
12596750,2660250,6
12596750,2590750,1
12671750,2607250,1
12605250,2637750,24
12621250,2625250,63
12637250,2635250,1
12669250,2648250,1
12597250,2639250,1
12596750,2640250,5
12613250,2649750,67
12613250,2650250,245
12629250,2638250,7
12677250,2600250,4
12597250,2638750,1
12637250,2689250,1
12605250,2655250,3
12628250,2625750,6
12612250,2649250,1
12684250,2557750,3
12630750,2597250,2
12593250,2639750,1
12697750,2581750,1
12596750,2658750,7
12604750,2662750,17
12687250,2608250,3
12615750,2620750,422
12633750,2635750,5
12609750,2625750,64
12609750,2670750,1
12593750,2610250,1
12617250,2670250,1
12625250,2611250,1
12625250,2648750,2
12641250,2641750,2
12673250,2570250,1
12673250,2583750,2
12585250,2674250,5
12617250,2661250,3
12681250,2564250,1
12646750,2632250,5
12646750,2640750,1
12688250,2684250,2
12656250,2618250,2
12656250,2590750,1
12640250,2580250,1
12608250,2597250,1
12642750,2615250,1
12626750,2696750,1
12578750,2611250,1
12612250,2647750,11
12602750,2633750,58
12606250,2574750,1
12622250,2613750,2
12622250,2607750,62
12603750,2605750,2
12651750,2631750,1
12595750,2582250,8
12604750,2619250,1
12604750,2632750,1
12594250,2630250,1
12610250,2677250,1
12690250,2567250,1
12618250,2612250,57
12634250,2635250,5
12631750,2629750,2
12599750,2628750,5
12617750,2641250,25
12617750,2628750,4
12649750,2632250,1
12649750,2629750,1
12611750,2626750,125
12599250,2623750,59
12695250,2584750,1
12623250,2560250,2
12623250,2559750,2
12671250,2618750,1
12606750,2617750,2
12590750,2698250,3
12646750,2681250,3
12630750,2587750,1
12614750,2668250,2
12654750,2595750,1
12601250,2604750,1
12625250,2607750,27
12593250,2679250,7
12593250,2613750,2
12679250,2562250,1
12631250,2664750,4
12615250,2630750,127
12599250,2667750,2
12673750,2599750,1
12641750,2655250,21
12625750,2647750,2
12612250,2628250,106
12612250,2580250,1
12620250,2608750,73
12588250,2697750,1
12608750,2628750,81
12576750,2623750,1
12675250,2568250,1
12611250,2587250,2
12595250,2625250,28
12603250,2662750,34
12587250,2679250,1
12624750,2565750,2
12581750,2606250,1
12632250,2562250,2
12632250,2628250,43
12667750,2618250,3
12619750,2647250,25
12603750,2626250,26
12603750,2620250,4
12603750,2627250,11
12587750,2677750,4
12654250,2615250,1
12638250,2625250,4
12606250,2565250,1
12606250,2647750,2
12606250,2609250,2
12678250,2628750,1
12662250,2613250,1
12605750,2664750,17
12677750,2633750,1
12629750,2609750,3
12597750,2628250,2
12616250,2638250,266
12616250,2616750,39
12600250,2634250,22
12584250,2635250,1
12640250,2677250,1
12624250,2698750,1
12616750,2638250,134
12579750,2616250,3
12651750,2621750,1
12638250,2657750,4
12694250,2571250,3
12648750,2563750,1
12664750,2616750,6
12643250,2677750,7
12619250,2627750,1
12612750,2620250,59
12666250,2587750,1
12602250,2648750,5
12586250,2678750,17
12610250,2668750,6
12628750,2562250,1
12604750,2630750,14
12604750,2624250,14
12687250,2560750,1
12687250,2560250,2
12639250,2720250,11
12623250,2609750,38
12610750,2661250,4
12618750,2651250,22
12645250,2585250,5
12597250,2590750,1
12637250,2669750,1
12624750,2602250,9
12624750,2601250,3
12624750,2602750,2
12608750,2585250,1
12611250,2630750,383
12611250,2569250,3
12635250,2609750,6
12619250,2630250,65
12603250,2635750,24
12613750,2646750,4
12616250,2607750,2
12627750,2627250,1
12635750,2695750,1
12603750,2630250,1
12603750,2626750,13
12606250,2632250,105
12614250,2621250,48
12616750,2625750,155
12616750,2637750,292
12600750,2652750,1
12584750,2694750,2
12652750,2608250,2
12583250,2559250,1
12623250,2618750,4
12623250,2620250,53
12604750,2658250,1
12636750,2610750,1
12586750,2678250,1
12612750,2648250,20
12612750,2643750,94
12628750,2631250,1
12676750,2624250,2
12658250,2611750,1
12674250,2621250,2
12672250,2651250,10
12656250,2586750,1
12608250,2625750,25
12674750,2650750,1
12642750,2679250,10
12618750,2604250,6
12618750,2608250,4
12602750,2602250,4
12594250,2619750,7
12647750,2719750,2
12602250,2613750,1
12626250,2619750,5
12610250,2614750,3
12594250,2621250,8
12594250,2683250,1
12596750,2637250,6
12620750,2609250,107
12604750,2628250,16
12604750,2668250,1
12671250,2628250,2
12609750,2614750,3
12625750,2656750,1
12601750,2630250,8
12601750,2667750,2
12697750,2645750,1
12697750,2604250,2
12697750,2605250,1
12599250,2623250,85
12615250,2666250,3
12655250,2593250,3
12613250,2634250,31
12581250,2590750,1
12621250,2634250,47
12605250,2621750,11
12655750,2594750,1
12623750,2666750,3
12604250,2606250,6
12606750,2641750,14
12590750,2614750,5
12630750,2665750,1
12582750,2701750,4
12601250,2628750,18
12609250,2645750,23
12623250,2605750,3
12617750,2606750,3
12601750,2666750,7
12585750,2636250,1
12625750,2638250,6
12577750,2645750,1
12676250,2630750,2
12612250,2621750,40
12684250,2589750,1
12606750,2597250,1
12694750,2604750,1
12678750,2561750,3
12630750,2637250,22
12633250,2665250,9
12601250,2624250,26
12585250,2676750,1
12697250,2573750,1
12679250,2610750,3
12615250,2650750,4
12585750,2621750,1
12673750,2571750,1
12593750,2613250,2
12577750,2610750,1
12611250,2634750,2
12683250,2559750,2
12651250,2650750,4
12587250,2566750,5
12653750,2591750,1
12672750,2650750,9
12600250,2663250,2
12694250,2575250,4
12627750,2637750,1
12635750,2606750,2
12587750,2699250,10
12623250,2564750,2
12616750,2668750,12
12637750,2675750,1
12619250,2656250,2
12619250,2624750,16
12619250,2647750,2
12683250,2608250,9
12611250,2614250,20
12691250,2604750,3
12605750,2572750,1
12624750,2609750,1
12680750,2565250,7
12584750,2695750,2
12616750,2661250,6
12632750,2614250,2
12614250,2591250,1
12662250,2616750,1
12586250,2653750,1
12618250,2670250,1
12618250,2631250,432
12618250,2650250,8
12586750,2628250,6
12610750,2620750,21
12608250,2626250,68
12624250,2614250,9
12624250,2660250,1
12616250,2630750,44
12645750,2587250,6
12594250,2567250,1
12607750,2646750,2
12591750,2609250,6
12615750,2630250,58
12602250,2603750,1
12594250,2580750,1
12607750,2657750,1
12594250,2646250,8
12628750,2639250,15
12620750,2658750,4
12588750,2622750,2
12671250,2650250,3
12655250,2599250,2
12623250,2618250,94
12645250,2648750,6
12634250,2625250,1
12650250,2629750,4
12591750,2623250,2
12605250,2636250,7
